DataProyectoMineria_Sexo,DataProyectoMineria_Zona,DataProyectoMineria_Departamento,DataProyectoMineria_Etario,DataProyectoMineria_Grupo,DataProyectoMineria_No_carente,DataProyectoMineria_Valor,DataProyectoMineria_Total,DataProyectoMineria_Proporción,DataProyectoMineria_Variable,DataProyectoMineria_ID,DataProyectoMineria_Nombre_dpto
Mujer,Urbano,54,Menor,Retornada,1764.559,333.351532,2097.91,0.158896965074765,Sin refrigerador,4608,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,1827.884,270.026268,2097.91,0.128712036264663,Sin espacio exclusivo para la cocina,3540,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,1971.474,126.43598,2097.91,0.0602675901254105,Sin acueducto,1970,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,1984.502,113.40856,2097.91,0.0540578766486646,Sin combustible adecuado para cocinar,368,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,1999.922,97.988396,2097.91,0.0467076261612748,Sin alcantarillado,3006,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,2031.1554,66.754776,2097.91,0.0318196567059597,Sin paredes duraderas,6744,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,2031.1554,66.754776,2097.91,0.0318196567059597,Sin pisos duraderos,6210,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,2038.229,59.681206,2097.91,0.0284479343727805,Sin sanitario,5142,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,2062.625,35.285503,2097.91,0.016819359743745,Sin electricidad,5676,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,2097.91,0,2097.91,0,Sin recogida de basuras,1436,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,460.80173,546.193964,1006.996,0.542399338229745,Sin empleo,7230,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,2300.769,29427.75,31728.52,0.927485744686484,Sin suministro continuo de agua,2487,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,5548.24,27041.5,32589.74,0.829755008784973,Sin internet,4075,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,9226.032,23363.71,32589.74,0.716903847652666,Hacinamiento,903,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,16182.86,16406.87,32589.74,0.503436664422607,Sin refrigerador,4609,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,27104.28,5485.459,32589.74,0.168318587383637,Sin espacio exclusivo para la cocina,3541,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,31197.09,1392.652,32589.74,0.0427328355488568,Sin pisos duraderos,6211,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,31222,1367.741,32589.74,0.0419684538753608,Sin combustible adecuado para cocinar,369,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,31728.52,861.21666,32589.74,0.0264260058533759,Sin acueducto,1971,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,31995.82,593.91827,32589.74,0.018224087396831,Sin alcantarillado,3007,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,32039.68,550.05635,32589.74,0.016878206147088,Sin sanitario,5143,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,32202.61,387.12849,32589.74,0.0118788456121466,Sin paredes duraderas,6745,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,32447.36,142.378479,32589.74,0.00436881297610843,Sin recogida de basuras,1437,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,32589.74,0,32589.74,0,Sin electricidad,5677,Norte de Santander
Mujer,Urbano,63,Mayor,Colombiana,118739.3,29367.486,148106.8,0.198285872086899,Sin empleo,7236,Quindio
Mujer,Urbano,63,Mayor,Colombiana,132348.5,116060.22,248408.7,0.467214795617062,Sin internet,4082,Quindio
Mujer,Urbano,63,Mayor,Colombiana,213357.2,35051.438,248408.7,0.141103906586203,Hacinamiento,910,Quindio
Mujer,Urbano,63,Mayor,Colombiana,226898.3,21510.42,248408.7,0.086592860878061,Sin espacio exclusivo para la cocina,3548,Quindio
Mujer,Urbano,63,Mayor,Colombiana,233276.2,15132.51,248408.7,0.0609177939419996,Sin paredes duraderas,6752,Quindio
Mujer,Urbano,63,Mayor,Colombiana,234670.24,13738.43,248408.7,0.0553057521737363,Sin refrigerador,4616,Quindio
Mujer,Urbano,63,Mayor,Colombiana,239223.6,6992.263,246215.8,0.0283989207841251,Sin suministro continuo de agua,2494,Quindio
Mujer,Urbano,63,Mayor,Colombiana,243670.3,4738.41,248408.7,0.0190750565499518,Sin alcantarillado,3014,Quindio
Mujer,Urbano,63,Mayor,Colombiana,244114.8,4293.896,248408.7,0.0172856103671087,Sin sanitario,5150,Quindio
Mujer,Urbano,63,Mayor,Colombiana,245822.11,2586.563,248408.7,0.0104125298349051,Sin combustible adecuado para cocinar,376,Quindio
Mujer,Urbano,63,Mayor,Colombiana,246215.8,2192.832,248408.7,0.0088275169106396,Sin acueducto,1978,Quindio
Mujer,Urbano,63,Mayor,Colombiana,247090.7,1317.972,248408.7,0.00530565958438654,Sin pisos duraderos,6218,Quindio
Mujer,Urbano,63,Mayor,Colombiana,248144.7,263.95503,248408.7,0.00106258367762482,Sin recogida de basuras,1444,Quindio
Mujer,Urbano,63,Mayor,Colombiana,248201.9,206.76672,248408.7,0.000832365050016364,Sin electricidad,5684,Quindio
Mujer,Urbano,63,Mayor,Retornada,608.92191,508.50116,1117.423,0.455065950852989,Sin internet,4083,Quindio
Mujer,Urbano,63,Mayor,Retornada,638.89748,275.52536,914.42284,0.301310671548843,Sin empleo,7237,Quindio
Mujer,Urbano,63,Mayor,Retornada,933.73879,183.68428,1117.423,0.16438204690614,Hacinamiento,911,Quindio
Mujer,Urbano,63,Mayor,Retornada,1077.502,39.92105,1117.423,0.0357259963326332,Sin refrigerador,4617,Quindio
Mujer,Urbano,63,Mayor,Retornada,1088.329,29.094145,1117.423,0.0260368231189084,Sin espacio exclusivo para la cocina,3549,Quindio
Mujer,Urbano,63,Mayor,Retornada,1117.423,0,1117.423,0,Sin acueducto,1979,Quindio
Mujer,Urbano,63,Mayor,Retornada,1117.423,0,1117.423,0,Sin alcantarillado,3015,Quindio
Mujer,Urbano,63,Mayor,Retornada,1117.423,0,1117.423,0,Sin combustible adecuado para cocinar,377,Quindio
Mujer,Urbano,63,Mayor,Retornada,1117.423,0,1117.423,0,Sin electricidad,5685,Quindio
Mujer,Urbano,63,Mayor,Retornada,1117.423,0,1117.423,0,Sin paredes duraderas,6753,Quindio
Mujer,Urbano,63,Mayor,Retornada,1117.423,0,1117.423,0,Sin pisos duraderos,6219,Quindio
Mujer,Urbano,63,Mayor,Retornada,1117.423,0,1117.423,0,Sin recogida de basuras,1445,Quindio
Mujer,Urbano,63,Mayor,Retornada,1117.423,0,1117.423,0,Sin sanitario,5151,Quindio
Mujer,Urbano,63,Mayor,Retornada,1117.423,0,1117.423,0,Sin suministro continuo de agua,2495,Quindio
Mujer,Urbano,63,Mayor,Venezolana,2376.649,3882.1918,6258.84,0.620273373340747,Sin internet,4084,Quindio
Mujer,Urbano,63,Mayor,Venezolana,3455.818,1096.989,4552.807,0.240947837235358,Sin empleo,7238,Quindio
Mujer,Urbano,63,Mayor,Venezolana,3921.51,2337.33,6258.84,0.37344459995782,Sin refrigerador,4618,Quindio
Mujer,Urbano,63,Mayor,Venezolana,4485.789,1773.051,6258.84,0.283287478190847,Hacinamiento,912,Quindio
Mujer,Urbano,63,Mayor,Venezolana,5814.058,444.78269,6258.84,0.0710647164650319,Sin espacio exclusivo para la cocina,3550,Quindio
Mujer,Urbano,63,Mayor,Venezolana,5958.79,300.05094,6258.84,0.0479403435780432,Sin paredes duraderas,6754,Quindio
Mujer,Urbano,63,Mayor,Venezolana,6211.458,47.382458,6258.84,0.00757048558518831,Sin alcantarillado,3016,Quindio
Mujer,Urbano,63,Mayor,Venezolana,6211.458,47.382458,6258.84,0.00757048558518831,Sin sanitario,5152,Quindio
Mujer,Urbano,63,Mayor,Venezolana,6221.273,37.56739,6258.84,0.00600229275712432,Sin suministro continuo de agua,2496,Quindio
Mujer,Urbano,63,Mayor,Venezolana,6234.798,24.042909,6258.84,0.00384143211841172,Sin combustible adecuado para cocinar,378,Quindio
Mujer,Urbano,63,Mayor,Venezolana,6258.84,0,6258.84,0,Sin acueducto,1980,Quindio
Mujer,Urbano,63,Mayor,Venezolana,6258.84,0,6258.84,0,Sin electricidad,5686,Quindio
Mujer,Urbano,63,Mayor,Venezolana,6258.84,0,6258.84,0,Sin pisos duraderos,6220,Quindio
Mujer,Urbano,63,Mayor,Venezolana,6258.84,0,6258.84,0,Sin recogida de basuras,1446,Quindio
Mujer,Urbano,63,Menor,Colombiana,1384.739,666.55972,2051.298,0.324945337050004,Sin empleo,7234,Quindio
Mujer,Urbano,63,Menor,Colombiana,43476.458,50052.982,93529.44,0.535157507625406,Sin internet,4079,Quindio
Mujer,Urbano,63,Menor,Colombiana,68338.66,25190.78,93529.44,0.269335302339028,Hacinamiento,907,Quindio
Mujer,Urbano,63,Menor,Colombiana,84909.11,8620.326,93529.44,0.0921669797231759,Sin espacio exclusivo para la cocina,3545,Quindio
Mujer,Urbano,63,Menor,Colombiana,85550.4,7979.044,93529.44,0.0853105075792178,Sin refrigerador,4613,Quindio
Mujer,Urbano,63,Menor,Colombiana,86190.56,7338.88,93529.44,0.0784659888907707,Sin paredes duraderas,6749,Quindio
Mujer,Urbano,63,Menor,Colombiana,88552.36,3857.919,92410.28,0.041747725469504,Sin suministro continuo de agua,2491,Quindio
Mujer,Urbano,63,Menor,Colombiana,90858.53,2670.908,93529.44,0.0285568693664797,Sin alcantarillado,3011,Quindio
Mujer,Urbano,63,Menor,Colombiana,91616.36,1913.078,93529.44,0.0204542869068819,Sin sanitario,5147,Quindio
Mujer,Urbano,63,Menor,Colombiana,92410.28,1119.157,93529.44,0.0119658259474236,Sin acueducto,1975,Quindio
Mujer,Urbano,63,Menor,Colombiana,92939.21,590.23165,93529.44,0.00631065095653304,Sin pisos duraderos,6215,Quindio
Mujer,Urbano,63,Menor,Colombiana,93111.82,417.62231,93529.44,0.0044651428470009,Sin combustible adecuado para cocinar,373,Quindio
Mujer,Urbano,63,Menor,Colombiana,93354.76,174.68016,93529.44,0.00186764894561541,Sin electricidad,5681,Quindio
Mujer,Urbano,63,Menor,Colombiana,93529.44,0,93529.44,0,Sin recogida de basuras,1441,Quindio
Mujer,Urbano,63,Menor,Retornada,87.244262,77.931402,165.17566,0.471809236300312,Hacinamiento,908,Quindio
Mujer,Urbano,63,Menor,Retornada,92.810946,72.364717,165.17566,0.438107630385736,Sin internet,4080,Quindio
Mujer,Urbano,63,Menor,Retornada,165.17566,0,165.17566,0,Sin acueducto,1976,Quindio
Mujer,Urbano,63,Menor,Retornada,165.17566,0,165.17566,0,Sin alcantarillado,3012,Quindio
Mujer,Urbano,63,Menor,Retornada,165.17566,0,165.17566,0,Sin combustible adecuado para cocinar,374,Quindio
Mujer,Urbano,63,Menor,Retornada,165.17566,0,165.17566,0,Sin electricidad,5682,Quindio
Mujer,Urbano,63,Menor,Retornada,165.17566,0,165.17566,0,Sin espacio exclusivo para la cocina,3546,Quindio
Mujer,Urbano,63,Menor,Retornada,165.17566,0,165.17566,0,Sin paredes duraderas,6750,Quindio
Mujer,Urbano,63,Menor,Retornada,165.17566,0,165.17566,0,Sin pisos duraderos,6216,Quindio
Mujer,Urbano,63,Menor,Retornada,165.17566,0,165.17566,0,Sin recogida de basuras,1442,Quindio
Mujer,Urbano,63,Menor,Retornada,165.17566,0,165.17566,0,Sin refrigerador,4614,Quindio
Mujer,Urbano,63,Menor,Retornada,165.17566,0,165.17566,0,Sin sanitario,5148,Quindio
Mujer,Urbano,63,Menor,Retornada,165.17566,0,165.17566,0,Sin suministro continuo de agua,2492,Quindio
Mujer,Urbano,63,Menor,Venezolana,19.884998,23.35938,43.244378,0.540171487724948,Sin empleo,7235,Quindio
Mujer,Urbano,63,Menor,Venezolana,1179.338,1436.925,2616.263,0.54922804014734,Hacinamiento,909,Quindio
Mujer,Urbano,63,Menor,Venezolana,1231.926,1384.337,2616.263,0.529127614463836,Sin internet,4081,Quindio
Mujer,Urbano,63,Menor,Venezolana,1903.818,712.44512,2616.263,0.272314029591062,Sin refrigerador,4615,Quindio
Mujer,Urbano,63,Menor,Venezolana,2347.322,268.94142,2616.263,0.10279601859599,Sin espacio exclusivo para la cocina,3547,Quindio
Mujer,Urbano,63,Menor,Venezolana,2492.343,123.92046,2616.263,0.047365444529086,Sin paredes duraderas,6751,Quindio
Mujer,Urbano,63,Menor,Venezolana,2568.881,47.382458,2616.263,0.0181107396312985,Sin alcantarillado,3013,Quindio
Mujer,Urbano,63,Menor,Venezolana,2568.881,47.382458,2616.263,0.0181107396312985,Sin sanitario,5149,Quindio
Mujer,Urbano,63,Menor,Venezolana,2597.48,18.783695,2616.263,0.00717958974308011,Sin suministro continuo de agua,2493,Quindio
Mujer,Urbano,63,Menor,Venezolana,2616.263,0,2616.263,0,Sin acueducto,1977,Quindio
Mujer,Urbano,63,Menor,Venezolana,2616.263,0,2616.263,0,Sin combustible adecuado para cocinar,375,Quindio
Mujer,Urbano,63,Menor,Venezolana,2616.263,0,2616.263,0,Sin electricidad,5683,Quindio
Mujer,Urbano,63,Menor,Venezolana,2616.263,0,2616.263,0,Sin pisos duraderos,6217,Quindio
Mujer,Urbano,63,Menor,Venezolana,2616.263,0,2616.263,0,Sin recogida de basuras,1443,Quindio
Mujer,Urbano,66,Mayor,Colombiana,161256.6,16052.92,177309.6,0.0905361018241539,Sin empleo,7241,Risaralda
Mujer,Urbano,66,Mayor,Colombiana,189697.88,129895.2,319593.1,0.406439312988923,Sin internet,4087,Risaralda
Mujer,Urbano,66,Mayor,Colombiana,293729.1,25864,319593.1,0.0809279048890605,Hacinamiento,915,Risaralda
Mujer,Urbano,66,Mayor,Colombiana,302508,17085.11,319593.1,0.0534589451399295,Sin espacio exclusivo para la cocina,3553,Risaralda
Mujer,Urbano,66,Mayor,Colombiana,310861.5,8731.581,319593.1,0.0273209308961927,Sin refrigerador,4621,Risaralda
Mujer,Urbano,66,Mayor,Colombiana,315343.6,4249.521,319593.1,0.0132966606600706,Sin paredes duraderas,6757,Risaralda
Mujer,Urbano,66,Mayor,Colombiana,315367,3800.71,319167.7,0.0119081912110781,Sin suministro continuo de agua,2499,Risaralda
Mujer,Urbano,66,Mayor,Colombiana,318166,1427.16,319593.1,0.00446555323002906,Sin alcantarillado,3019,Risaralda
Mujer,Urbano,66,Mayor,Colombiana,318394.4,1198.763,319593.1,0.00375090388371964,Sin sanitario,5155,Risaralda
Mujer,Urbano,66,Mayor,Colombiana,318433.2,1159.889,319593.1,0.00362926796604808,Sin combustible adecuado para cocinar,381,Risaralda
Mujer,Urbano,66,Mayor,Colombiana,319167.7,425.38214,319593.1,0.00133101165200375,Sin acueducto,1983,Risaralda
Mujer,Urbano,66,Mayor,Colombiana,319421.1,172.00499,319593.1,0.00053819994862217,Sin pisos duraderos,6223,Risaralda
Mujer,Urbano,66,Mayor,Colombiana,319471,122.14341,319593.1,0.000382184127254312,Sin recogida de basuras,1449,Risaralda
Mujer,Urbano,66,Mayor,Colombiana,319562,31.116165,319593.1,9.73618172607606E-05,Sin electricidad,5689,Risaralda
Mujer,Urbano,66,Mayor,Retornada,649.360405,594.17972,1243.54,0.477813114174051,Sin internet,4088,Risaralda
Mujer,Urbano,66,Mayor,Retornada,693.61598,138.60507,832.22105,0.166548382788443,Sin empleo,7242,Risaralda
Mujer,Urbano,66,Mayor,Retornada,964.42522,279.1149,1243.54,0.224451887353845,Hacinamiento,916,Risaralda
Mujer,Urbano,66,Mayor,Retornada,1143.592,99.9477787,1243.54,0.0803735936922013,Sin espacio exclusivo para la cocina,3554,Risaralda
Mujer,Urbano,66,Mayor,Retornada,1159.539,84.000967,1243.54,0.0675498713350596,Sin refrigerador,4622,Risaralda
Mujer,Urbano,66,Mayor,Retornada,1243.54,0,1243.54,0,Sin acueducto,1984,Risaralda
Mujer,Urbano,66,Mayor,Retornada,1243.54,0,1243.54,0,Sin alcantarillado,3020,Risaralda
Mujer,Urbano,66,Mayor,Retornada,1243.54,0,1243.54,0,Sin combustible adecuado para cocinar,382,Risaralda
Mujer,Urbano,66,Mayor,Retornada,1243.54,0,1243.54,0,Sin electricidad,5690,Risaralda
Mujer,Urbano,66,Mayor,Retornada,1243.54,0,1243.54,0,Sin paredes duraderas,6758,Risaralda
Mujer,Urbano,66,Mayor,Retornada,1243.54,0,1243.54,0,Sin pisos duraderos,6224,Risaralda
Mujer,Urbano,66,Mayor,Retornada,1243.54,0,1243.54,0,Sin recogida de basuras,1450,Risaralda
Mujer,Urbano,66,Mayor,Retornada,1243.54,0,1243.54,0,Sin sanitario,5156,Risaralda
Mujer,Urbano,66,Mayor,Retornada,1243.54,0,1243.54,0,Sin suministro continuo de agua,2500,Risaralda
Mujer,Urbano,66,Mayor,Venezolana,2974.607,5607.942,8582.549,0.653412173935739,Sin internet,4089,Risaralda
Mujer,Urbano,66,Mayor,Venezolana,4998.736,1492.811,6491.547,0.229962287879915,Sin empleo,7243,Risaralda
Mujer,Urbano,66,Mayor,Venezolana,5481.1407,3101.408,8582.549,0.361362108156912,Hacinamiento,917,Risaralda
Mujer,Urbano,66,Mayor,Venezolana,6871.218,1711.331,8582.549,0.199396589521365,Sin refrigerador,4623,Risaralda
Mujer,Urbano,66,Mayor,Venezolana,7490.666,1091.883,8582.549,0.127221295211947,Sin espacio exclusivo para la cocina,3555,Risaralda
Mujer,Urbano,66,Mayor,Venezolana,8496.154,86.394869,8582.549,0.01006634147967,Sin suministro continuo de agua,2501,Risaralda
Mujer,Urbano,66,Mayor,Venezolana,8543.234,39.3144083,8582.549,0.00458073799520399,Sin paredes duraderas,6759,Risaralda
Mujer,Urbano,66,Mayor,Venezolana,8556.611,25.938066,8582.549,0.00302218676526053,Sin combustible adecuado para cocinar,383,Risaralda
Mujer,Urbano,66,Mayor,Venezolana,8582.549,0,8582.549,0,Sin acueducto,1985,Risaralda
Mujer,Urbano,66,Mayor,Venezolana,8582.549,0,8582.549,0,Sin alcantarillado,3021,Risaralda
Mujer,Urbano,66,Mayor,Venezolana,8582.549,0,8582.549,0,Sin electricidad,5691,Risaralda
Mujer,Urbano,66,Mayor,Venezolana,8582.549,0,8582.549,0,Sin pisos duraderos,6225,Risaralda
Mujer,Urbano,66,Mayor,Venezolana,8582.549,0,8582.549,0,Sin recogida de basuras,1451,Risaralda
Mujer,Urbano,66,Mayor,Venezolana,8582.549,0,8582.549,0,Sin sanitario,5157,Risaralda
Mujer,Urbano,66,Menor,Colombiana,1328.91,141.4985,1470.409,0.096230708598764,Sin empleo,7239,Risaralda
Mujer,Urbano,66,Menor,Colombiana,55573.36,46687.38,102260.7,0.456552517242694,Sin internet,4085,Risaralda
Mujer,Urbano,66,Menor,Colombiana,83458.51,18802.24,102260.7,0.183865747056298,Hacinamiento,913,Risaralda
Mujer,Urbano,66,Menor,Colombiana,97274.89,4985.856,102260.7,0.0487563257439075,Sin espacio exclusivo para la cocina,3551,Risaralda
Mujer,Urbano,66,Menor,Colombiana,98628.29,3632.458,102260.7,0.0355215444447378,Sin refrigerador,4619,Risaralda
Mujer,Urbano,66,Menor,Colombiana,100111.1,2103.158,102214.2,0.0205759865067672,Sin suministro continuo de agua,2497,Risaralda
Mujer,Urbano,66,Menor,Colombiana,100521.4,1739.299,102260.7,0.0170084793082778,Sin paredes duraderas,6755,Risaralda
Mujer,Urbano,66,Menor,Colombiana,101537.5,723.28734,102260.7,0.00707297466182023,Sin alcantarillado,3017,Risaralda
Mujer,Urbano,66,Menor,Colombiana,101537.5,723.28734,102260.7,0.00707297466182023,Sin sanitario,5153,Risaralda
Mujer,Urbano,66,Menor,Colombiana,102039.4,221.39307,102260.7,0.00216498684245267,Sin combustible adecuado para cocinar,379,Risaralda
Mujer,Urbano,66,Menor,Colombiana,102061.5,199.29075,102260.7,0.00194884985140919,Sin pisos duraderos,6221,Risaralda
Mujer,Urbano,66,Menor,Colombiana,102214.2,46.500273,102260.7,0.000454722811402621,Sin acueducto,1981,Risaralda
Mujer,Urbano,66,Menor,Colombiana,102229.6,31.116165,102260.7,0.000304282730315752,Sin electricidad,5687,Risaralda
Mujer,Urbano,66,Menor,Colombiana,102260.7,0,102260.7,0,Sin recogida de basuras,1447,Risaralda
Mujer,Urbano,66,Menor,Venezolana,60.045832,0,60.045832,0,Sin empleo,7240,Risaralda
Mujer,Urbano,66,Menor,Venezolana,1768.5247,2612.039,4380.563,0.5962792910409,Sin internet,4086,Risaralda
Mujer,Urbano,66,Menor,Venezolana,2310.394,2070.17,4380.563,0.47258080753547,Hacinamiento,914,Risaralda
Mujer,Urbano,66,Menor,Venezolana,3599.663,780.9,4380.563,0.178264757292613,Sin refrigerador,4620,Risaralda
Mujer,Urbano,66,Menor,Venezolana,3891.822,488.74142,4380.563,0.111570457952551,Sin espacio exclusivo para la cocina,3552,Risaralda
Mujer,Urbano,66,Menor,Venezolana,4380.563,0,4380.563,0,Sin acueducto,1982,Risaralda
Mujer,Urbano,66,Menor,Venezolana,4380.563,0,4380.563,0,Sin alcantarillado,3018,Risaralda
Mujer,Urbano,66,Menor,Venezolana,4380.563,0,4380.563,0,Sin combustible adecuado para cocinar,380,Risaralda
Mujer,Urbano,66,Menor,Venezolana,4380.563,0,4380.563,0,Sin electricidad,5688,Risaralda
Mujer,Urbano,66,Menor,Venezolana,4380.563,0,4380.563,0,Sin paredes duraderas,6756,Risaralda
Mujer,Urbano,66,Menor,Venezolana,4380.563,0,4380.563,0,Sin pisos duraderos,6222,Risaralda
Mujer,Urbano,66,Menor,Venezolana,4380.563,0,4380.563,0,Sin recogida de basuras,1448,Risaralda
Mujer,Urbano,66,Menor,Venezolana,4380.563,0,4380.563,0,Sin sanitario,5154,Risaralda
Mujer,Urbano,66,Menor,Venezolana,4380.563,0,4380.563,0,Sin suministro continuo de agua,2498,Risaralda
Mujer,Urbano,68,Mayor,Colombiana,369699,56651.83,426350.79,0.132876099514205,Sin empleo,7247,Santander
Mujer,Urbano,68,Mayor,Colombiana,392709.4,262243.6,654953.1,0.40040057830095,Sin internet,4093,Santander
Mujer,Urbano,68,Mayor,Colombiana,565666.1,89286.95,654953.1,0.136325715535967,Hacinamiento,921,Santander
Mujer,Urbano,68,Mayor,Colombiana,622917.9,32035.21,654953.1,0.0489122198215414,Sin refrigerador,4627,Santander
Mujer,Urbano,68,Mayor,Colombiana,623831,28287.88,652118.9,0.0433784084466805,Sin suministro continuo de agua,2505,Santander
Mujer,Urbano,68,Mayor,Colombiana,630236.5,24716.558,654953.1,0.0377379052026779,Sin paredes duraderas,6763,Santander
Mujer,Urbano,68,Mayor,Colombiana,632622.2,22330.93,654953.1,0.0340954642401112,Sin espacio exclusivo para la cocina,3559,Santander
Mujer,Urbano,68,Mayor,Colombiana,638778.9,16174.17,654953.1,0.0246951575616636,Sin alcantarillado,3025,Santander
Mujer,Urbano,68,Mayor,Colombiana,644690.67,10262.42,654953.1,0.0156689387377508,Sin sanitario,5161,Santander
Mujer,Urbano,68,Mayor,Colombiana,651406.3,3546.752,654953.1,0.00541527629993659,Sin combustible adecuado para cocinar,387,Santander
Mujer,Urbano,68,Mayor,Colombiana,651923.6,3029.447,654953.1,0.00462544111937175,Sin pisos duraderos,6229,Santander
Mujer,Urbano,68,Mayor,Colombiana,652118.9,2834.187,654953.1,0.00432731290225208,Sin acueducto,1989,Santander
Mujer,Urbano,68,Mayor,Colombiana,653985.9,967.2289,654953.1,0.00147679108626251,Sin recogida de basuras,1455,Santander
Mujer,Urbano,68,Mayor,Colombiana,654718.5,234.639473,654953.1,0.000358253855123367,Sin electricidad,5695,Santander
Mujer,Urbano,68,Mayor,Retornada,2892.8306,4238.716,7131.546,0.594361447013032,Sin internet,4094,Santander
Mujer,Urbano,68,Mayor,Retornada,4722.453,860.75206,5583.205,0.154168091624793,Sin empleo,7248,Santander
Mujer,Urbano,68,Mayor,Retornada,5921.466,1210.08,7131.546,0.169679898299752,Sin espacio exclusivo para la cocina,3560,Santander
Mujer,Urbano,68,Mayor,Retornada,6092.925,1038.621,7131.546,0.145637565823736,Hacinamiento,922,Santander
Mujer,Urbano,68,Mayor,Retornada,6459.131,672.41544,7131.546,0.0942874714683184,Sin refrigerador,4628,Santander
Mujer,Urbano,68,Mayor,Retornada,6952.217,108.29863,7060.516,0.0153386282249059,Sin suministro continuo de agua,2506,Santander
Mujer,Urbano,68,Mayor,Retornada,6983.402,148.14428,7131.546,0.0207730946417509,Sin paredes duraderas,6764,Santander
Mujer,Urbano,68,Mayor,Retornada,7003.54,128.00634,7131.546,0.0179493114115789,Sin alcantarillado,3026,Santander
Mujer,Urbano,68,Mayor,Retornada,7039.983,91.563614,7131.546,0.0128392376631939,Sin sanitario,5162,Santander
Mujer,Urbano,68,Mayor,Retornada,7060.516,71.030216,7131.546,0.00996000250156137,Sin acueducto,1990,Santander
Mujer,Urbano,68,Mayor,Retornada,7060.516,71.030216,7131.546,0.00996000250156137,Sin pisos duraderos,6230,Santander
Mujer,Urbano,68,Mayor,Retornada,7095.104,36.44273,7131.546,0.00511007430927319,Sin recogida de basuras,1456,Santander
Mujer,Urbano,68,Mayor,Retornada,7096.959,34.587486,7131.546,0.00484992819228818,Sin combustible adecuado para cocinar,388,Santander
Mujer,Urbano,68,Mayor,Retornada,7131.546,0,7131.546,0,Sin electricidad,5696,Santander
Mujer,Urbano,68,Mayor,Venezolana,10632.11,15972.44,26604.55,0.600364975164023,Sin internet,4095,Santander
Mujer,Urbano,68,Mayor,Venezolana,13664.17,12940.372,26604.55,0.486396950897497,Hacinamiento,923,Santander
Mujer,Urbano,68,Mayor,Venezolana,16795.44,4816.226,21611.671,0.22285301307798,Sin empleo,7249,Santander
Mujer,Urbano,68,Mayor,Venezolana,18922.67,7681.882,26604.55,0.288743166112563,Sin refrigerador,4629,Santander
Mujer,Urbano,68,Mayor,Venezolana,24373.61,2230.94,26604.55,0.0838555810942113,Sin espacio exclusivo para la cocina,3561,Santander
Mujer,Urbano,68,Mayor,Venezolana,25138.26,969.97948,26108.24,0.0371522354628271,Sin suministro continuo de agua,2507,Santander
Mujer,Urbano,68,Mayor,Venezolana,25490.37,1114.175,26604.55,0.0418791146627175,Sin alcantarillado,3027,Santander
Mujer,Urbano,68,Mayor,Venezolana,25926.924,677.62269,26604.55,0.0254701804766478,Sin pisos duraderos,6231,Santander
Mujer,Urbano,68,Mayor,Venezolana,25944.14,660.40715,26604.55,0.0248230904112267,Sin sanitario,5163,Santander
Mujer,Urbano,68,Mayor,Venezolana,26038.37,566.18079,26604.55,0.0212813518740216,Sin combustible adecuado para cocinar,389,Santander
Mujer,Urbano,68,Mayor,Venezolana,26108.24,496.30439,26604.55,0.0186548688100344,Sin acueducto,1991,Santander
Mujer,Urbano,68,Mayor,Venezolana,26224.938,379.60875,26604.55,0.0142685649635119,Sin paredes duraderas,6765,Santander
Mujer,Urbano,68,Mayor,Venezolana,26373.89,230.65599,26604.55,0.00866979482832824,Sin recogida de basuras,1457,Santander
Mujer,Urbano,68,Mayor,Venezolana,26604.55,0,26604.55,0,Sin electricidad,5697,Santander
Mujer,Urbano,68,Menor,Colombiana,3242.9561,1283.026,4525.982,0.283480137570145,Sin empleo,7244,Santander
Mujer,Urbano,68,Menor,Colombiana,122776.8,98241.17,221018,0.444493977866056,Sin internet,4090,Santander
Mujer,Urbano,68,Menor,Colombiana,161206.3,59811.72,221018,0.270619225583437,Hacinamiento,918,Santander
Mujer,Urbano,68,Menor,Colombiana,206058.1,14959.89,221018,0.0676862970436797,Sin refrigerador,4624,Santander
